family,cell,alpha,sigma_y,reps,lam,rmse,cv.bloss,cv.smd,cv.inf,boot.smd,boot.inf,overlap,n,dense
tunea3,tunea3_09_r500,0.5,NA,500,0.009182552989618727,0.07263890923528896,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.008765191784456065,0.07262878487274774,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.008366800290197521,0.07262661953876426,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.007986516304205833,0.07263308537605591,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.007623516812284251,0.07264445233181485,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.007277016207501475,0.07265313221040517,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.0069462645899736886,0.07265587787264113,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_09_r500,0.5,NA,500,0.0066305461439241315,0.07265242029579146,0.17800520408298554,0.39849585982756097,0.3387712738679842,0.0808420403740533,0.08196676589001257,good,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.9736385491188727,0.9423551206977608,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.9293851744078873,0.936193757397689,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.8871431838754382,0.9251572986537586,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.8468211570063652,0.9102305968186334,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.8083318284890145,0.892782048859966,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
tunea3,tunea3_10_r500,0.5,NA,500,0.7715918993548272,0.8739674680446246,0.2855474183365374,0.7128655610925606,0.5495969540404858,0.45233746633960475,0.1897423245136504,moderate,NA,FALSE
