family,design,alpha,file,sigma_y,n_ok,lam_min,lam_floor,rmse_min,rmse_floor,gain_floor,cv.bloss_vs_min,cv.smd_vs_min,cv.inf_vs_min,boot.smd_vs_min,boot.inf_vs_min,lam_bloss,lam_bootinf,RMSE_cv,RMSE_boot,CV_excess_pct,Boot_excess_pct,best,rmse_best,best_vs_floor,z_best,z_bootinf,z_cvbloss,overlap,p,n,c_prop,s,s_y,dense,r2,mcse_rel
dimsnr,SNR at high p x alpha x overlap,1,dimsnr_03_r200.rds,3,200,0.08762325753536421,0.08762325753536421,0.2863610708063271,0.2863610708063271,0,1.1964815480250608,3.2371963644677173,2.2890626373306455,3.071445071672226,1.2445763407193497,0.12517065245575681,0.1314191934834107,0.3426257372924683,0.35639821362861324,19.648154802506077,24.457634071934976,cv.bloss,0.3426257372924683,0.1964815480250608,11.21930800786702,10.834763764361668,11.21930800786702,moderate,500,NA,NA,NA,NA,NA,0.19857524487978628,0.05
dimsnr,SNR at high p x alpha x overlap,0.5,dimsnr_05_r200.rds,3,200,0.14635674026257173,0.0287304230542814,0.34378830658792897,0.5164440573946943,0.5022153095326589,1.0979175085158375,2.7148126501957415,1.9451637197637968,2.6497945793834385,1.053489169799028,0.21017259314300418,0.11082039675091349,0.37745120102589785,0.36217725769393105,9.791750851583746,5.348916979902807,boot.inf,0.36217725769393105,-0.2987096036674197,-26.4577654194217,-26.4577654194217,-21.07259548126238,moderate,1000,NA,NA,NA,NA,NA,0.19857524487978628,0.05
dimsnr,SNR at high p x alpha x overlap,1,dimsnr_07_r200.rds,3,200,0.0981969801243287,0.0981969801243287,0.2864910099148053,0.2864910099148053,0,1.218449619279084,3.3115458158638167,2.4285495188670465,3.2438266340242974,1.3498916888353747,0.1338017556562739,0.15170387474182273,0.34907486195757476,0.3867318332100486,21.84496192790839,34.98916888353747,cv.bloss,0.34907486195757476,0.2184496192790839,15.806759745466135,16.029080745376493,15.806759745466135,moderate,1000,NA,NA,NA,NA,NA,0.19857524487978628,0.05
dimsnr,SNR at high p x alpha x overlap,0.5,dimsnr_01_r200.rds,10,200,0.14818854923849148,0.012592372887772539,0.5912336282189941,0.6674753958050936,0.12895370619524282,1.0195462249367142,1.7071818129415077,1.290188473914884,1.6274402584048389,1.0458702086926055,0.19486518666137956,0.09134964656667831,0.6027900137063121,0.6183536381314857,1.9546224936714207,4.58702086926055,cv.bloss,0.6027900137063121,-0.09691051161632624,-3.054051339399198,-2.8436853850068413,-3.054051339399198,moderate,500,NA,NA,NA,NA,NA,0.021813557664090776,0.05
dimsnr,SNR at high p x alpha x overlap,1,dimsnr_03_r200.rds,10,200,0.115832789698634,0.08762325753536421,0.6530745754265472,0.6789722822949412,0.03965505294931937,1.004310795387291,1.5749694364097833,1.2288944995962536,1.5107749227157625,0.9995967149598399,0.12517065245575681,0.1314191934834107,0.655889846293853,0.6528112002201688,0.43107953872909555,-0.040328504016007294,boot.inf,0.6528112002201688,-0.03853041244385913,-1.6604163056420036,-1.6604163056420036,-1.5693970704316587,moderate,500,NA,NA,NA,NA,NA,0.021813557664090776,0.05
dimsnr,SNR at high p x alpha x overlap,0.5,dimsnr_05_r200.rds,10,200,0.2026874549512685,0.0287304230542814,0.6282121899322016,0.7132447235289825,0.13535638906649972,0.999250740745122,1.6106561134863484,1.2588843112059465,1.5784309902269258,1.0436635025793803,0.21017259314300418,0.11082039675091349,0.6277414961348677,0.6556421345077045,-0.07492592548780097,4.366350257938034,cv.bloss,0.6277414961348677,-0.11987922878849078,-4.663928533129765,-3.9827304059429127,-4.663928533129765,moderate,1000,NA,NA,NA,NA,NA,0.021813557664090776,0.05
dimsnr,SNR at high p x alpha x overlap,1,dimsnr_07_r200.rds,10,200,0.10287270325462038,0.0981969801243287,0.6194981616424043,0.6195499446328238,8.358861030699494e-5,1.0194756612577103,1.698190655329155,1.3479255124459149,1.670360950674242,1.026585113886438,0.1338017556562739,0.15170387474182273,0.6315632979883261,0.6359675908221066,1.9475661257710275,2.6585113886437917,cv.bloss,0.6315632979883261,0.019390451826482025,1.2072559176964648,1.5015807660113702,1.2072559176964648,moderate,1000,NA,NA,NA,NA,NA,0.021813557664090776,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_02_r200.rds,1,200,0.1862438932016893,0.026399590661629387,0.6182111320658429,0.6711779482538665,0.08567755163357726,1.062241287951304,1.765939110737945,1.5958829632874634,1.5929861467729767,1.01694740145232,0.2937401460950269,0.21329412801876338,0.6566893891514546,0.628688204303256,6.22412879513039,1.6947401452320099,boot.inf,0.628688204303256,-0.0633062275975419,-11.71785953533307,-11.71785953533307,-3.397269663255519,awful,NA,250,NA,NA,NA,NA,0.6904024767801857,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_04_r200.rds,1,200,0.13420964327820656,0.01311241578483849,0.5282831220466017,0.5756963932914243,0.08974973696138666,1.0732904920556265,1.9424272190575609,1.601629083344713,1.7208919595283978,1.016865194363381,0.22628288431519752,0.15901495301098675,0.5670012520060798,0.5371927195788113,7.329049205562654,1.6865194363381075,boot.inf,0.5371927195788113,-0.0668819088694933,-11.041556158225449,-11.041556158225449,-2.0872445764684406,awful,NA,500,NA,NA,NA,NA,0.6904024767801857,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_06_r200.rds,1,200,0.06786178562945144,0.012138095090711499,0.37509842923067666,0.3996349105402038,0.06541344723797216,1.1478663141205458,2.4244388414728872,1.7610604131932006,2.111651814742558,1.0274925585841619,0.14947522234803204,0.09340330258669116,0.43056285139342326,0.38541084477112814,14.786631412054586,2.7492558584161886,boot.inf,0.38541084477112814,-0.0355926506767098,-4.559960953176298,-4.559960953176298,7.658736629443856,awful,NA,2000,NA,NA,NA,NA,0.6904024767801857,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_02_r200.rds,3,200,0.1862438932016893,0.026399590661629387,0.6944842349344286,0.739008735948829,0.06411160797423188,1.0439662477081741,1.631583231334641,1.481326103314494,1.4825604841375444,1.0067397842262986,0.2937401460950269,0.21329412801876338,0.7250181008369775,0.6991649088264528,4.396624770817414,0.6739784226298617,boot.inf,0.6991649088264528,-0.05391523155841982,-3.890069365369715,-3.890069365369715,-1.2077736157160905,awful,NA,250,NA,NA,NA,NA,0.19857524487978628,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_04_r200.rds,3,200,0.1406001364745307,0.01311241578483849,0.6076144132112841,0.6513571173889672,0.07199089295215999,1.0424369730114227,1.7111350814262554,1.427934981345006,1.5244052900308518,1.0076971734730955,0.22628288431519752,0.15901495301098675,0.6333997296660827,0.6122913267545245,4.2436973011422685,0.7697173473095509,boot.inf,0.6122913267545245,-0.059975994107567265,-4.193852754188346,-4.193852754188346,-1.6518578815735936,awful,NA,500,NA,NA,NA,NA,0.19857524487978628,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_06_r200.rds,3,200,0.08563186129367406,0.012138095090711499,0.42968924279625553,0.47118546234914627,0.09657262835543423,1.0698351171490765,2.11481113426533,1.5413966397020211,1.8425293248978407,1.0079248489231418,0.14947522234803204,0.09340330258669116,0.45969664140463,0.4330944651293151,6.983511714907653,0.7924848923141825,boot.inf,0.4330944651293151,-0.08084077346088814,-4.171765455759019,-4.171765455759019,-1.0487811556369093,awful,NA,2000,NA,NA,NA,NA,0.19857524487978628,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_02_r200.rds,10,200,0.3106735382999683,0.026399590661629387,1.2426717308663302,1.3122410573507588,0.0559836719194764,1.00728548562692,1.1488783194388341,1.0857219556274944,1.0875374660268728,1.012899076897355,0.2937401460950269,0.21329412801876338,1.2517251979005366,1.258701049080944,0.7285485626919996,1.2899076897354922,cv.bloss,1.2517251979005366,-0.04611641977762504,-1.6831019176131745,-1.7001876032021597,-1.6831019176131745,awful,NA,250,NA,NA,NA,NA,0.021813557664090776,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_04_r200.rds,10,200,0.3912282316988103,0.01311241578483849,1.0606554489476139,1.196530492300831,0.12810478981466877,1.0666865888872739,1.1453346617372433,1.0424325105267707,1.070427768786052,1.0876152183916836,0.22628288431519752,0.15901495301098675,1.1313869428226302,1.1535850077454883,6.668658888727386,8.761521839168363,cv.inf,1.1056617224503602,-0.07594354714332241,-2.1915301866511143,-1.6204101362929904,-2.0644801136001822,awful,NA,500,NA,NA,NA,NA,0.021813557664090776,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_06_r200.rds,10,200,0.24962141953954523,0.012138095090711499,0.692859701650641,0.958649488416924,0.3836127085080516,1.0666415362448345,1.35477828442816,1.0537910876977605,1.199074611983384,1.1694100520374695,0.14947522234803204,0.09340330258669116,0.7390329365707775,0.8102370997619418,6.664153624483449,16.94100520374695,cv.inf,0.7301293786243749,-0.23837712589814053,-4.631628781453889,-4.673658988032993,-5.36628141317931,awful,NA,2000,NA,NA,NA,NA,0.021813557664090776,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_01_r200.rds,1,200,0.15683589547893276,0.019335462236867895,0.49685144940229253,0.552323558823872,0.11164727301955502,1.1484573707519368,2.0187451148987656,1.8183459779504243,1.7727619821905678,1.0539134520241746,0.3030147536117598,0.20441101528211614,0.5706127092348459,0.5236384261827847,14.845737075193677,5.3913452024174635,boot.inf,0.5236384261827847,-0.051935377701740504,-6.755916371607034,-6.755916371607034,3.7167109777719514,bad,NA,250,NA,NA,NA,NA,0.6904024767801857,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_03_r200.rds,1,200,0.10684302822364658,0.012001934135977194,0.4088945937046097,0.4525173345372405,0.10668456248688973,1.2013866406856495,2.3642708782736794,1.947477290321209,2.0209402559825187,1.0424316100900055,0.23409922784512327,0.13461420980861638,0.4912405023253046,0.4262446496725949,20.13866406856495,4.243161009000551,boot.inf,0.4262446496725949,-0.058058957877299755,-8.343330914824437,-8.343330914824437,9.27348544901556,bad,NA,500,NA,NA,NA,NA,0.6904024767801857,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_05_r200.rds,1,200,0.03970577181405527,0.0118468016496326,0.21751441767856466,0.23077441106760427,0.060961445823029425,1.5043671931735652,3.7560717330551303,2.643625672139538,3.1380962009402475,1.1484594239701087,0.14618065705621558,0.08549380468107999,0.32722155399788483,0.249806482832318,50.43671931735651,14.84594239701087,boot.inf,0.249806482832318,0.08247045968687727,5.672531683267206,5.672531683267206,21.500264984277507,bad,NA,2000,NA,NA,NA,NA,0.6904024767801857,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_01_r200.rds,3,200,0.1721272016731267,0.019335462236867895,0.5935720238478459,0.6401643298095284,0.07849478090231865,1.0906668198979248,1.750809294852979,1.5884547309845072,1.5551011680019156,1.0402286327465275,0.3030147536117598,0.20441101528211614,0.6473893116305053,0.617450614803834,9.06668198979248,4.022863274652755,boot.inf,0.617450614803834,-0.035481069388,-2.2465348045346447,-2.2465348045346447,0.6066055754081799,bad,NA,250,NA,NA,NA,NA,0.19857524487978628,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_03_r200.rds,3,200,0.10684302822364658,0.012001934135977194,0.4995917214259443,0.535605129257552,0.07208567773864938,1.1288924052625362,1.9843339560787716,1.6535260697946697,1.7134561122002745,1.0199502241601448,0.23409922784512327,0.13461420980861638,0.5639853000497852,0.5095586882569445,12.88924052625362,1.9950224160144803,boot.inf,0.5095586882569445,-0.04862993197378951,-3.482180804639513,-3.482180804639513,2.805405334308719,bad,NA,500,NA,NA,NA,NA,0.19857524487978628,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_05_r200.rds,3,200,0.06034924263738283,0.0118468016496326,0.30671604750349496,0.3346240000679151,0.09098954160232564,1.2059017565206105,2.6932462961513606,1.9252090665120578,2.264457819397082,1.0277126375642311,0.14618065705621558,0.08549380468107999,0.3698694204375236,0.31521595816309284,20.59017565206105,2.7712637564231146,boot.inf,0.31521595816309284,-0.057999551439475994,-2.010684881849739,-2.010684881849739,3.2150825261844336,bad,NA,2000,NA,NA,NA,NA,0.19857524487978628,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_01_r200.rds,10,200,0.39763616077729375,0.019335462236867895,1.1980500452942338,1.3092261639174314,0.09279755804849832,1.0123316326172882,1.1246482090069696,1.0742610223541147,1.0676435538816154,1.057368728765039,0.3030147536117598,0.20441101528211614,1.2128239583099276,1.2667806533896615,1.2331632617288202,5.736872876503907,cv.bloss,1.2128239583099276,-0.07363296599500557,-2.366555069012402,-1.2688427917338236,-2.366555069012402,bad,NA,250,NA,NA,NA,NA,0.021813557664090776,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_03_r200.rds,10,200,0.34181938909867077,0.012001934135977194,1.0280456569718186,1.0950537448856585,0.06518007002842374,1.0196482024302873,1.174325569556419,1.0578611491097087,1.0800823454183086,1.0247186483612034,0.23409922784512327,0.13461420980861638,1.0482449061475787,1.0534575560657673,1.964820243028731,2.471864836120341,cv.bloss,1.0482449061475787,-0.04274569988614341,-1.440200255948813,-1.7610022623941144,-1.440200255948813,bad,NA,500,NA,NA,NA,NA,0.021813557664090776,0.05
n_enet,"n x overlap x SNR (EN, bad/awful)",0.5,n_enet_05_r200.rds,10,200,0.18429786708209597,0.0118468016496326,0.6421210101650637,0.8548746739621178,0.3313295475916036,1.0236750655580504,1.3964185141883234,1.1009613347079035,1.2226212122161662,1.0837381491286862,0.14618065705621558,0.08549380468107999,0.6573232671769232,0.6958910350729284,2.3675065558050434,8.373814912868616,cv.bloss,0.6573232671769232,-0.23108814988002402,-5.0158346863799315,-4.88167650275991,-5.0158346863799315,bad,NA,2000,NA,NA,NA,NA,0.021813557664090776,0.05
ov_1k,"overlap axis, sigma_y = 1 (lasso, maxit 1e5, 1000 reps)",1,ov_1k_01_r1000.rds,1,1000,0.23286420656689263,0.23286420656689263,0.5276802740895232,0.5276802740895232,0,0.9940063313123283,1.990360395955449,1.4710609102966483,1.6965386556568993,1.1326306790770113,0.23159450756549482,0.2663711312562737,0.5245175333536108,0.5976668671775601,-0.5993668687671705,13.263067907701132,cv.bloss,0.5245175333536108,-0.005993668687671705,-2.018291838732874,51.010962257488956,-2.018291838732874,NA,NA,NA,6,NA,NA,NA,0.6904024767801857,0.022360679774997897
ov_1k,"overlap axis, sigma_y = 1 (lasso, maxit 1e5, 1000 reps)",1,ov_1k_02_r1000.rds,1,1000,0.2537904209734068,0.2537904209734068,0.5806211198363094,0.5806211198363094,0,0.9777260276391101,1.8329011868014533,1.3592464382144767,1.5714603268764795,1.0863329980746987,0.24660462470582498,0.278659407038644,0.5676883810609265,0.6307478818572669,-2.2273972360889904,8.633299807469875,cv.bloss,0.5676883810609265,-0.022273972360889904,-8.818400102580158,37.477877702579704,-8.818400102580158,NA,NA,NA,8,NA,NA,NA,0.6904024767801857,0.022360679774997897
ov_1k,"overlap axis, sigma_y = 1 (lasso, maxit 1e5, 1000 reps)",1,ov_1k_03_r1000.rds,1,1000,0.2915832739021952,0.2915832739021952,0.6544939976681423,0.6544939976681423,0,0.9243054875384785,1.6492658046885302,1.214726487941423,1.4118403608443637,1.004843886418592,0.26496361638313204,0.2929688556634533,0.6049523936056601,0.6576642922544971,-7.569451246152148,0.4843886418592014,cv.bloss,0.6049523936056601,-0.07569451246152148,-23.28572764787385,2.9530262594785084,-23.28572764787385,NA,NA,NA,16,NA,NA,NA,0.6904024767801857,0.022360679774997897
ov_s1,"overlap axis, sigma_y = 1 (lasso, maxit 1e4)",1,ov_s1_01_r500.rds,1,500,0.013520157962927742,0.012905645917336886,0.08731104288490113,0.08733961531433422,3.272487475696195e-4,2.2445280006345745,6.352974707307436,5.026625396742846,1.158719712247456,1.1293963481744627,0.08069795231731193,0.02766836582942128,0.19597208051976672,0.09860877298951123,124.45280006345745,12.939634817446265,boot.inf,0.09860877298951123,0.12902687554346848,7.428688469061544,7.428688469061544,28.012015110829452,NA,NA,NA,1,NA,NA,NA,0.6904024767801857,0.03162277660168379
ov_s1,"overlap axis, sigma_y = 1 (lasso, maxit 1e4)",1,ov_s1_02_r500.rds,1,500,0.08011366058748798,0.08011366058748798,0.20476750380113387,0.20476750380113387,0,1.5730273544026214,4.1510889217950275,3.059673691150875,3.2978519501621513,1.5605020586477343,0.1353185928991377,0.12969946052522524,0.32210488477192634,0.31954011122582715,57.30273544026214,56.05020586477343,boot.inf,0.31954011122582715,0.5605020586477343,24.513672636033483,24.513672636033483,34.44553223769848,NA,NA,NA,2,NA,NA,NA,0.6904024767801857,0.03162277660168379
ov_s1,"overlap axis, sigma_y = 1 (lasso, maxit 1e4)",1,ov_s1_03_r500.rds,1,500,0.1394111302118016,0.1394111302118016,0.33781619113222167,0.33781619113222167,0,1.209757218650862,2.868004649415805,2.1153646274505107,2.3701593312841895,1.4390226804963526,0.17348635740159207,0.21082093916070654,0.4086755757993445,0.4861251608781578,20.975721865086207,43.90226804963526,cv.bloss,0.4086755757993445,0.20975721865086205,25.190202439866653,54.39183793955862,25.190202439866653,NA,NA,NA,3,NA,NA,NA,0.6904024767801857,0.03162277660168379
ov_s1,"overlap axis, sigma_y = 1 (lasso, maxit 1e4)",1,ov_s1_04_r500.rds,1,500,0.20888138248613738,0.20888138248613738,0.48273634048709757,0.48273634048709757,0,1.0468845890445577,2.1499872794199035,1.6037384830592367,1.8224937878545349,1.2032051273027193,0.21993095916398706,0.2564667600744676,0.5053692354277088,0.5808308400094271,4.688458904455772,20.320512730271933,cv.bloss,0.5053692354277088,0.04688458904455772,10.175150914417317,49.286912963440784,10.175150914417317,NA,NA,NA,5,NA,NA,NA,0.6904024767801857,0.03162277660168379
ov_s1,"overlap axis, sigma_y = 1 (lasso, maxit 1e4)",1,ov_s1_05_r500.rds,1,500,0.2303222563477289,0.2303222563477289,0.5288787276551764,0.5288787276551764,0,1.003289912245893,1.9897988734553393,1.4779618951397582,1.6977685291784446,1.1398154202499637,0.23103413389486524,0.2661807919819443,0.5306186922578814,0.602824129223551,0.3289912245892923,13.981542024996374,cv.bloss,0.5306186922578814,0.003289912245892923,0.9373046518428189,37.8571501966242,0.9373046518428189,NA,NA,NA,6,NA,NA,NA,0.6904024767801857,0.03162277660168379
ov_s1,"overlap axis, sigma_y = 1 (lasso, maxit 1e4)",1,ov_s1_06_r500.rds,1,500,0.24986413283039455,0.24986413283039455,0.5710218723094639,0.5710218723094639,0,0.9834815875633323,1.8621300123896494,1.3792323669063473,1.5935219788754933,1.0987930923777116,0.24471188165210653,0.2778548954941848,0.5615894975122979,0.6274348888902266,-1.651841243666774,9.87930923777116,cv.bloss,0.5615894975122979,-0.01651841243666774,-4.740141916316796,29.67051486791091,-4.740141916316796,NA,NA,NA,8,NA,NA,NA,0.6904024767801857,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_04_r500.rds,1,500,0.09158981642291406,0.01239253972851969,0.4535515007608993,0.48664780413508457,0.0729714339356422,1.1001649348027902,2.144869644860085,1.6402659040387346,1.8816475407840771,1.0201910764047453,0.1801222370236301,0.11895331850974253,0.4989814572643224,0.4627091937662495,10.01649348027902,2.0191076404745267,boot.inf,0.4627091937662495,-0.04919083198450047,-12.123846835242404,-12.123846835242404,5.00970676727696,awful,NA,NA,NA,NA,NA,NA,0.6904024767801857,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_08_r500.rds,2,500,0.0916991055352417,0.012407327067541772,0.4674385174912452,0.4993560675587049,0.06828181434162084,1.0916799435451243,2.090680014889685,1.6068298514032335,1.839871118613542,1.0147596931411147,0.1811379657230601,0.11719554009072598,0.5102932543856592,0.4743377665717536,9.167994354512432,1.4759693141114694,boot.inf,0.4743377665717536,-0.050101125453952955,-6.8052705147558,-6.8052705147558,2.527057706259783,awful,NA,NA,NA,NA,NA,NA,0.35794542536115564,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_12_r500.rds,3,500,0.10294879531522905,0.012692008663386881,0.5147916858933073,0.5483331001194158,0.06515531455778056,1.058049167991465,1.9087633760298905,1.4826684557841194,1.689016775121927,1.0068405152259878,0.18144994141094456,0.12195926258220657,0.5446749149483373,0.5183131262588724,5.804916799146498,0.6840515225987831,boot.inf,0.5183131262588724,-0.054747695978969224,-5.493161329622861,-5.493161329622861,-0.5606122995668891,awful,NA,NA,NA,NA,NA,NA,0.19857524487978628,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_16_r500.rds,5,500,0.14644650416947777,0.01244434200948233,0.625696994336067,0.6837215320617271,0.09273584219024511,1.0104617416745716,1.6114102261089647,1.2703563276619232,1.4328669545033736,0.9959086581418983,0.18090591614298515,0.11823362023042822,0.6322428746573668,0.6231370540326514,1.046174167457159,-0.40913418581016714,boot.inf,0.6231370540326514,-0.08860987286210853,-6.243144429386738,-6.243144429386738,-4.505624261544093,awful,NA,NA,NA,NA,NA,NA,0.08189496878442894,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_20_r500.rds,10,500,0.2886427521063159,0.012788667710583084,0.831537524040479,1.0186449791811847,0.22501384451244233,1.0521543106542888,1.2608496634493223,1.0536964913987585,1.1475392981974104,1.1125285291156322,0.1806916578889426,0.1216532619403341,0.8749057903899842,0.9251092185252088,5.215431065428877,11.252852911563217,cv.bloss,0.8749057903899842,-0.141108228802877,-5.838329760907034,-4.640002345630979,-5.838329760907034,awful,NA,NA,NA,NA,NA,NA,0.021813557664090776,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_03_r500.rds,1,500,0.06923924273514147,0.011821580439270958,0.3037076712663666,0.3324234286489596,0.09455064886197029,1.309779256235515,2.9137075365003797,2.225950361772674,2.478272843629545,1.0732226410900525,0.1843074510062819,0.11096810404751702,0.397790007784282,0.32594594907579943,30.977925623551506,7.32226410900525,boot.inf,0.32594594907579943,-0.019485628914562403,-3.1190838366143447,-3.1190838366143447,22.471636995259246,bad,NA,NA,NA,NA,NA,NA,0.6904024767801857,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_07_r500.rds,2,500,0.07129267317557832,0.012172173429158637,0.33274611792360714,0.3582973071872227,0.07678884256579566,1.2403189138396196,2.6694700464763397,2.0401669791146526,2.2637681411159765,1.0492171812068916,0.1840940923228231,0.11114561830908683,0.41271130356735836,0.34912294390534304,24.031891383961955,4.921718120689156,boot.inf,0.34912294390534304,-0.02560544859770808,-2.417091020529999,-2.417091020529999,12.207887308639464,bad,NA,NA,NA,NA,NA,NA,0.35794542536115564,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_11_r500.rds,3,500,0.08197734927250705,0.012173376189342217,0.37712230217953335,0.4101347284231821,0.08753771933629317,1.1573469738864486,2.3772511192028567,1.822635142097075,2.020930306329652,1.0340821086134735,0.18310167134114502,0.11084429491342669,0.4364613552125738,0.38997542544297936,15.734697388644857,3.4082108613473494,boot.inf,0.38997542544297936,-0.04915287973224769,-3.998944318094594,-3.998944318094594,4.171111143571544,bad,NA,NA,NA,NA,NA,NA,0.19857524487978628,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_15_r500.rds,5,500,0.110842598836083,0.011885288553437139,0.5012834239011318,0.5617305950689935,0.12058481945691413,1.0561099795003142,1.8362991538636682,1.442329487410146,1.582110180999579,0.9993914798373351,0.18293090062151554,0.11207599070952613,0.5294104265400715,0.5009783828304782,5.6109979500314155,-0.060852016266488285,boot.inf,0.5009783828304782,-0.10815186634271445,-6.593152818929808,-6.593152818929808,-2.968004029358231,bad,NA,NA,NA,NA,NA,NA,0.08189496878442894,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_19_r500.rds,10,500,0.2743482416762749,0.012155332064213117,0.759703631880659,0.9512244990882442,0.25209944927270134,1.039858814732152,1.2770036466239625,1.0719696799465692,1.1349402391727914,1.1015285340352765,0.18400437975501285,0.11349092742719107,0.7899845181951332,0.8368352279267777,3.9858814732151915,10.15285340352765,cv.bloss,0.7899845181951332,-0.16950780919505415,-6.749225897021127,-5.8623267901893,-6.749225897021127,bad,NA,NA,NA,NA,NA,NA,0.021813557664090776,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_01_r500.rds,1,500,0.007667669961202325,0.007667669961202325,0.07345507175838366,0.07345507175838366,0,2.4422856806977586,5.484806997139868,4.621537753265433,1.1519478515016262,1.1709513578905504,0.12006901067883631,0.03202423174165099,0.17939826993012672,0.08601231601942716,144.22856806977586,17.09513578905504,boot.smd,0.08461641209396784,0.15194785150162615,7.288006591565623,7.598673297586793,26.249114719324044,good,NA,NA,NA,NA,NA,NA,0.6904024767801857,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_05_r500.rds,2,500,0.014783552396548003,0.007708156472167892,0.11926041273098592,0.12051390588979509,0.010510555263938626,1.6770852984193105,3.432525280711813,2.895229835076074,1.0308892558433986,1.0342602808712331,0.12031440193106915,0.03198749224177274,0.20000988487455568,0.1233463079679687,67.70852984193105,3.4260280871233117,boot.smd,0.12294427813182265,0.020166736975980593,1.2916893750848146,1.384583357096847,16.079103507036198,good,NA,NA,NA,NA,NA,NA,0.35794542536115564,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_09_r500.rds,3,500,0.026203458715205213,0.007818187728150044,0.1870255376017344,0.19219914895284623,0.027662593127409707,1.28941798968569,2.3229118198600105,2.0261844131194393,1.0010265772991138,1.0023972652057078,0.11896857867578761,0.03185517949941317,0.24115409271431382,0.18747388741560583,28.94179896856901,0.23972652057078214,boot.smd,0.1872175337729909,-0.025919028294331792,-2.1621005309055317,-1.9646974057614885,7.974334570860777,good,NA,NA,NA,NA,NA,NA,0.19857524487978628,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_13_r500.rds,5,500,0.05136488212677292,0.007627521975269939,0.2719059082090832,0.2918033236811958,0.07317757676972736,1.0952986445750899,1.6862242009425614,1.4879779156113289,1.011215013172169,1.00873986288491,0.11896691102708533,0.031340083039774716,0.29781817271336763,0.2742823285644275,9.529864457508985,0.8739862884910021,boot.inf,0.2742823285644275,-0.060043850411760635,-4.792177374220311,-4.792177374220311,0.7635100589588137,good,NA,NA,NA,NA,NA,NA,0.08189496878442894,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_17_r500.rds,10,500,0.10041954954843171,0.007775121024654869,0.4996793996487435,0.5667685199036946,0.13426433089319323,1.0066689601427112,1.2008067658629107,1.130433113336602,1.04972355855628,1.04670801037649,0.11930234086531728,0.03130798198991454,0.5030117416491349,0.5230184302324554,0.6668960142711233,4.670801037649008,cv.bloss,0.5030117416491349,-0.11249174224671699,-4.889957514292864,-6.467371244186263,-4.889957514292864,good,NA,NA,NA,NA,NA,NA,0.021813557664090776,0.03162277660168379
snr_enet,SNR x overlap (elastic net),0.5,snr_enet_02_r500.rds,1,500,0.02891496435736204,0.010886298466116034,0.1413843583026738,0.14773618130028524,0.04492592443651744,1.9637944905866196,5.005503729358501,3.8343609979782354,3.1376873139179344,1.284370956241393,0.15606130385068553,0.07876277948671548,0.2776498238899154,0.18158996347078085,96.37944905866196,28.437095624139296,boot.inf,0.18158996347078085,0.22915024520422111,17.32848365244681,17.32848365244681,37.83973125600549,moderate,NA,NA,NA,NA,NA,NA,0.6904024767801857,0.03162277660168379
